id_entidad,nombre_entidad,direccion,telefono,address_department
PE-CONSUCODE-2348,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE CORONEL PORTILLO S.A.,JULIO C. ARANA N° 433,061579259,UCAYALI
PE-CONSUCODE-204710,PROGRAMA MEJORAMIENTO DE LOS SERVICIOS DE JUSTICIA EN MATERIA PENAL EN EL PERÚ,CALLE TREINTA Y DOS NRO 325,6815353,LIMA
PE-CONSUCODE-2373,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE ICA S.A.,CASTROVIRREYNA N° 487,056-222773,ICA
PE-CONSUCODE-2379,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO DE LORETO S.A.,GUARDIA CIVIL N°1260,065-264343,LORETO
PE-CONSUCODE-2382,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LA LIBERTAD,AV.FEDERICO VILLARREAL NRO 1300 URB. SEMI-RUSTICA,044482348,LA LIBERTAD
PE-CONSUCODE-2387,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE JULIACA,JR. MARIANO PANDIA N° 383,051-321933,PUNO
PE-CONSUCODE-2388,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO MUNICIPAL DE HUANCAYO,JUNÍN N° 987,064-233631 -222,JUNIN
PE-CONSUCODE-2407,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.,MARISCAL SUCRE Nº 400 URB. BANCOPATA,953759805,CUSCO
PE-CONSUCODE-204770,MUNICIPALIDAD DISTRITAL DE MANITEA,AV. TAHUANTINSUYO S/N,966838200,CUSCO
PE-CONSUCODE-240,MUNICIPALIDAD DISTRITAL DE LUCMA - MARISCAL LUZURIAGA,PLAZA DE ARMAS S/N,,ANCASH
PE-CONSUCODE-24,MINISTERIO DE TRANSPORTES Y COMUNICACIONES,JR. ZORRITOS Nº 1203 CERCADO DE LIMA,6157800,LIMA
PE-CONSUCODE-2418,CORPORACION PERUANA DE AEROPUERTOS Y AVIACION COMERCIAL S.A.- CORPAC,Av. Elmer Faucett 3400 Areopuerto Internacional Jorge Chávez Prov. Const. Del Callao,,CALLAO
PE-CONSUCODE-2426,EMPRESA NACIONAL DE PUERTOS S.A.,AV MANCO CAPAC NRO 225,6517828,CALLAO
PE-CONSUCODE-2430,EMPRESA ACTIVOS MINEROS SAC,PROLONGACIÓN PEDRO MIOTA Nº 421- SAN JUAN DE MIRAFLORES - LIMA,6187700,LIMA
PE-CONSUCODE-2432,PERUPETRO S.A.,LUIS ALDANA N° 320,2061800,LIMA
PE-CONSUCODE-2438,BANCO DE MATERIALES EN LIQUIDACION,CUZCO Nº 177,4170400,LIMA
PE-CONSUCODE-201225,UNIDAD EJECUTORA 032: DIRECCION GENERAL DE INFRAESTRUCTURA,PLAZA 30 DE AGOSTO,4184030,LIMA
PE-CONSUCODE-2528,EMPRESA DE ADMINISTRACION DE INFRAESTRUCTURA ELECTRICA S.A.,AV. PROLONGACIÓN PEDRO MIOTA N° 421,,LIMA
PE-CONSUCODE-25,MINISTERIO DEL INTERIOR - PNP UE 001 OGA,Plaza 30 de Agosto - Urb. Corpac LIMA,4758930,LIMA
PE-CONSUCODE-253,MUNICIPALIDAD DISTRITAL DE PAMPAS - PALLASCA,PLAZA DE ARMAS 2DO PISO,340206,ANCASH
PE-CONSUCODE-256,MUNICIPALIDAD PROVINCIAL DE POMABAMBA,JR.HUARAZ S/N,0447510,ANCASH
PE-CONSUCODE-257,MUNICIPALIDAD DISTRITAL DE HUAYLLAN,PLAZA DE ARMAS S/N,790246,ANCASH
PE-CONSUCODE-264,MUNICIPALIDAD DISTRITAL DE LLACLLIN,PLAZA DE ARMAS,0,ANCASH
PE-CONSUCODE-273,MUNICIPALIDAD DISTRITAL DE MORO,DANIEL ALCIDES CARRION No 144,761009,ANCASH
PE-CONSUCODE-276,MUNICIPALIDAD DISTRITAL DE SANTA,JR. MARAÑON 227 - SANTA,043294321,ANCASH
PE-CONSUCODE-279,MUNICIPALIDAD PROVINCIAL DE SIHUAS,9 DE ENERO 230,741108,ANCASH
PE-CONSUCODE-286,MUNICIPALIDAD DISTRITAL DE RAGASH,PLAZA DE ARMAS S/N - RAGASH,,ANCASH
PE-CONSUCODE-288,MUNICIPALIDAD DISTRITAL DE SICSIBAMBA,PLAZA DE ARMAS S/N,,ANCASH
PE-CONSUCODE-300,MUNICIPALIDAD PROVINCIAL DE ASUNCION - CHACAS,JR. LIMA PLAZA DE ARMAS S/N 2DO PISO,300108,ANCASH
PE-CONSUCODE-307,MUNICIPALIDAD PROVINCIAL DE OCROS,JR. COMERCIO Nº 272 - PLAZA DE ARMAS,043776261,ANCASH
PE-CONSUCODE-311,MUNICIPALIDAD DISTRITAL DE COCHAS - OCROS,AV.COMERCIO PLAZA DE ARMAS S/N,0,ANCASH
PE-CONSUCODE-315,MUNICIPALIDAD DISTRITAL DE SAN PEDRO - OCROS,PLAZA DE ARMAS S/N,,ANCASH
PE-CONSUCODE-31,TRIBUNAL CONSTITUCIONAL,JR. ANCASH 390 LIMA,4275814,LIMA
PE-CONSUCODE-317,MUNICIPALIDAD PROVINCIAL DE ABANCAY,JR.LIMA 206,323778,APURIMAC
PE-CONSUCODE-201365,UNIVERSIDAD NACIONAL INTERCULTURAL DE QUILLABAMBA,EL ARENAL,084282728,CUSCO
PE-CONSUCODE-331,MUNICIPALIDAD DISTRITAL DE KISHUARA,AV. AREQUIPA Nº 208 - KISHUARA,983701831,APURIMAC
PE-CONSUCODE-201425,MUNICIPALIDAD DISTRITAL DE MI PERU,LA PLAYA SN,6311400,CALLAO
PE-CONSUCODE-337,MUNICIPALIDAD DISTRITAL DE SAN JERONIMO - ANDAHUAYLAS,JR.SAN MARTIN 502,721134,APURIMAC
PE-CONSUCODE-201470,MUNICIPALIDAD DISTRITAL DE CANAYRE,PLAZA PRINCIPAL DE CANAYRE SN,999404602,AYACUCHO
PE-CONSUCODE-374,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO,PLAZA DE ARMAS S/N CHALLHUAHUACHO,0,APURIMAC
PE-CONSUCODE-201525,SUPERINTENDENCIA NACIONAL DE EDUCACION SUPERIOR UNIVERSITARIA,CALLE ALDABAS NO 337 URBANIZACION LAS GARDENIAS,2754608,LIMA
PE-CONSUCODE-389,MUNICIPALIDAD PROVINCIAL DE CHINCHEROS,JR. RAYMONDY S/N - CHINCHEROS,,APURIMAC
PE-CONSUCODE-390,MUNICIPALIDAD DISTRITAL DE ANCO HUALLO,JR. RICARDO PALMA S/N URIPA,0,APURIMAC
PE-CONSUCODE-397,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,CALLE EL FILTRO Nº 501,,AREQUIPA
PE-CONSUCODE-398,MUNICIPALIDAD DISTRITAL DE LA VILLA DE CAYMA,PLAZA PRINCIPAL Nº 408,0,AREQUIPA
PE-CONSUCODE-406,MUNICIPALIDAD DISTRITAL DE PAUCARPATA,PLAZA DE ARMAS Nº 106 PAUCARPATA,,AREQUIPA
PE-CONSUCODE-424,MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,ESQ. AV. OBRERA CON CALLE JOSE OLAYA S/N,0,AREQUIPA
PE-CONSUCODE-433,MUNICIPALIDAD DISTRITAL DE SAMUEL PASTOR,JR.LA PALMA NO 308,0,AREQUIPA
PE-CONSUCODE-43,GOBIERNO REGIONAL DE LAMBAYEQUE Sede Central,AV. JUAN TOMIS STACK NO 975LAMBAYEQUE - CHICLAYO - CHICLAYO,074 2110,LAMBAYEQUE
PE-CONSUCODE-440,MUNICIPALIDAD DISTRITAL DE CHALA,CALLE COMERCIO MZ.47 LOTE 7 KM 610,,AREQUIPA
PE-CONSUCODE-450,MUNICIPALIDAD DISTRITAL DE CHACHAS,PLAZA DE ARMAS,,AREQUIPA
PE-CONSUCODE-489,MUNICIPALIDAD DISTRITAL DE COCACHACRA,CALLE LIBERTAD No 100,,AREQUIPA
PE-CONSUCODE-493,MUNICIPALIDAD DISTRITAL DE PUNTA DE BOMBON,PLAZA 28 DE JULIO S/N - PUNTA DE BOMBÓN,0,AREQUIPA
PE-CONSUCODE-50,GOBIERNO REGIONAL DE SAN MARTIN Sede Central,JIRON PATRON SANTIAGO N 119,042564100,SAN MARTIN
PE-CONSUCODE-525,MUNICIPALIDAD PROVINCIAL DE VICTOR FAJARDO - HUANCAPI,PLAZA PRINCIPAL,,AYACUCHO
PE-CONSUCODE-529,MUNICIPALIDAD DISTRITAL DE CAYARA,PLAZA PRINCIPAL,,AYACUCHO
PE-CONSUCODE-561,MUNICIPALIDAD DISTRITAL DE LUCANAS,PLAZA DE ARMAS LOTE 8,,AYACUCHO
PE-CONSUCODE-566,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE PALCO,SAN PEDRO DE PALCO,,AYACUCHO
PE-CONSUCODE-598,MUNICIPALIDAD DISTRITAL DE OYOLO,PLAZA DE ARMAS SN OYOLO,947523702,AYACUCHO
PE-CONSUCODE-603,MUNICIPALIDAD PROVINCIAL DE SUCRE - QUEROBAMBA,PLAZA DE ARMAS S/N - QUEROBAMBA,,AYACUCHO
PE-CONSUCODE-609,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE PAUCARAY,PLAZA DE ARMAS,,AYACUCHO
PE-CONSUCODE-616,MUNICIPALIDAD DISTRITAL DE COSPAN,JR BOLIVAR SN COSPAN,07636875,CAJAMARCA
PE-CONSUCODE-619,MUNICIPALIDAD DISTRITAL DE JESUS,JR. GRAU Nº 621 - JESUS,,CAJAMARCA
PE-CONSUCODE-650,MUNICIPALIDAD DISTRITAL DE YONAN,PARQUE MARISCAL CASTILLA Nº341,,CAJAMARCA
PE-CONSUCODE-679,MUNICIPALIDAD DISTRITAL DE QUEROCOTO,CALLE COMERCIO Nº 451 2do.PISO,,CAJAMARCA
PE-CONSUCODE-685,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC - BAMBAMARCA,JR. MIGUEL GRAU Nº 320,,CAJAMARCA
PE-CONSUCODE-686,MUNICIPALIDAD DISTRITAL DE CHUGUR,HUALGAYOC S/N,,CAJAMARCA
PE-CONSUCODE-687,MUNICIPALIDAD DISTRITAL DE HUALGAYOC,JR. SILVA SANTISTEBAN S/N,,CAJAMARCA
PE-CONSUCODE-692,MUNICIPALIDAD DISTRITAL DE HUABAL,AV.JAEN S/N INT.2,,CAJAMARCA
PE-CONSUCODE-696,MUNICIPALIDAD DISTRITAL DE SAN FELIPE,CALLE ATAHUALPA Y BOLIVAR SN,943363095,CAJAMARCA
PE-CONSUCODE-702,MUNICIPALIDAD DISTRITAL DE HUARANGO,JIRON 13 DE JUNIO N° 248,111111111,CAJAMARCA
PE-CONSUCODE-705,MUNICIPALIDAD DISTRITAL DE SAN JOSE DE LOURDES,CALLE TACNA Nº 104,,CAJAMARCA
PE-CONSUCODE-706,MUNICIPALIDAD DISTRITAL DE TABACONAS,DISTRITO TABACONAS,,CAJAMARCA
PE-CONSUCODE-7,CONSEJO NACIONAL DE LA MAGISTRATURA,AV. PASEO DE LA REPÚBLICA  3285,2028080 - 582,LIMA
PE-CONSUCODE-733,MUNICIPALIDAD DISTRITAL DE YAUYUCAN,CALLE CAJAMARCA S/N,,CAJAMARCA
PE-CONSUCODE-740,MUNICIPALIDAD DISTRITAL DE JOSE SABOGAL,PLAZA DE ARMAS S/N,,CAJAMARCA
PE-CONSUCODE-743,MUNICIPALIDAD DISTRITAL DE BELLAVISTA - PROV. CALLAO,JR. BOLOGNESI NO 498,,CALLAO
PE-CONSUCODE-744,MUNICIPALIDAD DISTRITAL DE LA PERLA,AV. HAYA DE LA TORRE S/N CON ESQ. JJ PARDO,4290124,CALLAO
PE-CONSUCODE-752,MUNICIPALIDAD DISTRITAL DE POROY,PLAZA DOMINGO ECHEGARAY S/N,,CUSCO
PE-CONSUCODE-771,MUNICIPALIDAD DISTRITAL DE CACHIMAYO,AV. LEONIDAS RODRIGUEZ NO 276,,CUSCO
PE-CONSUCODE-775,MUNICIPALIDAD DISTRITAL DE LAMAY,AREQUIPA S/N,,CUSCO
PE-CONSUCODE-777,MUNICIPALIDAD DISTRITAL DE PISAC,PLAZA CONSTITUCION,,CUSCO
PE-CONSUCODE-779,MUNICIPALIDAD DISTRITAL DE TARAY,CALLE TACNA-PLAZA DE ARMAS,,CUSCO
PE-CONSUCODE-793,MUNICIPALIDAD DISTRITAL DE PITUMARCA,PLAZA DE ARMAS S/N - DISTRITO PITUMARCA,,CUSCO
PE-CONSUCODE-806,MUNICIPALIDAD DISTRITAL DE CONDOROMA,PLAZA DE ARMAS,,CUSCO
PE-CONSUCODE-202185,MUNICIPALIDAD DISTRITAL ALEXANDER VON HUMBOLDT,FEDERICO BASADRE KM 86,942937875,UCAYALI
PE-CONSUCODE-807,MUNICIPALIDAD DISTRITAL DE COPORAQUE - ESPINAR,PLAZA DE ARMAS S/N,,CUSCO
PE-CONSUCODE-202225,EMPRESA PRESTADORA DE SERVICIOS DE SANEAMIENTO MARAÑON S.R.L.,MARISCAL URETA 1912,076431618,CAJAMARCA
PE-CONSUCODE-808,MUNICIPALIDAD DISTRITAL DE OCORURO,PLAZA DE ARMAS,,CUSCO
PE-CONSUCODE-809,MUNICIPALIDAD DISTRITAL DE PALLPATA,PLAZA DE ARMAS No 100,,CUSCO
PE-CONSUCODE-828,MUNICIPALIDAD DISTRITAL DE OMACHA,Vacio/Nulo,,CUSCO
PE-CONSUCODE-835,MUNICIPALIDAD DISTRITAL DE CHALLABAMBA,PLAZA DE ARMAS S/N - CHALLABAMBA,,CUSCO
PE-CONSUCODE-838,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,AV CESAR VALLEJO NRO 109 PLAZA DE ARMAS URCOS,084307050,CUSCO
PE-CONSUCODE-845,MUNICIPALIDAD DISTRITAL DE LUCRE - QUISPICANCHIS,PLAZA DE ARMAS S/N,,CUSCO
PE-CONSUCODE-847,MUNICIPALIDAD DISTRITAL DE OCONGATE,PLAZA DE ARMAS SN OCONGATE,989086605,CUSCO
PE-CONSUCODE-848,MUNICIPALIDAD DISTRITAL DE OROPESA - QUISPICANCHIS,PLAZA DE ARMAS NO 100,1111111,CUSCO
PE-CONSUCODE-860,MUNICIPALIDAD DISTRITAL DE CONAYCA,CALLE REAL (PLAZA) S/N,,HUANCAVELICA
PE-CONSUCODE-882,MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,PASAJE BUENOS AIRES S/N,,HUANCAVELICA
PE-CONSUCODE-913,MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA - TAYACAJA,PLAZA PRINCIPAL S/N,,HUANCAVELICA
PE-CONSUCODE-9,DEFENSORIA DEL PUEBLO,JR. UCAYALI 388 LIMA,3110300,LIMA
PE-CONSUCODE-922,MUNICIPALIDAD DISTRITAL DE SALCAHUASI,PLAZA PRINCIPAL SALCAHUASI Nº1 2DO PISO,,HUANCAVELICA
PE-CONSUCODE-923,MUNICIPALIDAD DISTRITAL DE HUANDO,PLAZA PRINCIPAL S/N,,HUANCAVELICA
PE-CONSUCODE-958,MUNICIPALIDAD DISTRITAL DE SANTA MARIA DEL VALLE,JR.LIBERTAD S/N - PLAZA DE ARMAS EL VALLE,,HUANUCO
PE-CONSUCODE-979,MUNICIPALIDAD DISTRITAL DE CHAVIN DE PARIARCA,PLAZA DE ARMAS,,HUANUCO
PE-CONSUCODE-982,MUNICIPALIDAD DISTRITAL DE MIRAFLORES - HUAMALIES,PLAZA DE ARMAS S/N - MIRAFLORES,,HUANUCO
PE-CONSUCODE-997,MUNICIPALIDAD DISTRITAL DE SAN BUENAVENTURA - MARANON,JR. MARA¥ON PLAZA DE ARMAS,11111111,HUANUCO
PE-CONSUCODE-10364,MINAG - PROYECTO ESPECIAL BINACIONAL PUYANGO - TUMBES,PANAMERICANA NORTE  KM 4.5 - TUMBES,,TUMBES
PE-CONSUCODE-1728,MUNICIPALIDAD DISTRITAL DE SAN JUAN DEL ORO,JR. TAMBOPATA S/N,051502593,PUNO
PE-CONSUCODE-200117,GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA HOSPITAL ANTONIO LORENA,PLAZOLETA BELEN 1358 SANTIAGO CUSCO,247119,CUSCO
PE-CONSUCODE-1961,INSTITUTO GEOGRAFICO NACIONAL,AV. ARAMBURU Nº 1198 - SURQUILLO,,LIMA
PE-CONSUCODE-2606,MUNICIPALIDAD DISTRITAL DE MAJES - VILLA EL PEDREGAL,AV.  MUNICIPAL MZ. 3EF - LT F-3,586784,AREQUIPA
PE-CONSUCODE-2006,SERVICIOS DE PARQUES DE LIMA,JR LAMPA NRO. 190,4331635,LIMA
PE-CONSUCODE-1872,MUNICIPALIDAD DISTRITAL DE IPARIA,EMILIO VASQUEZ FUENTES S/N,942146947,UCAYALI
PE-CONSUCODE-1225,MUNICIPALIDAD DISTRITAL DE SINSICAP,CAL. GRAU NRO. S/N PLAZA DE ARMAS LA LIBERTAD - OTUZCO - SINSICAP,044-838022,LA LIBERTAD
PE-CONSUCODE-1905,UNIVERSIDAD NACIONAL JOSE F. SANCHEZ CARRION,AV. MERCEDES INDACOCHEA NO 600 HUACHO,2322881,LIMA
PE-CONSUCODE-1837,MUNICIPALIDAD DISTRITAL DE PACHIA,AV. ARIAS Y ARAGUEZ S/N,,TACNA
PE-CONSUCODE-321,MUNICIPALIDAD DISTRITAL DE HUANIPACA,PLAZA DE ARMAS,0,APURIMAC
PE-CONSUCODE-476,MUNICIPALIDAD DISTRITAL DE TAPAY,PLAZA DE ARMAS,,AREQUIPA
PE-CONSUCODE-10219,HOSPITAL NACIONAL VICTOR LARCO HERRERA,AV. DEL EJERCITO 600 LIMA,2612828,LIMA
PE-CONSUCODE-1651,MUNICIPALIDAD DISTRITAL DE ATUNCOLLA,PLAZA DE ARMAS S/N,,PUNO
PE-CONSUCODE-155,MUNICIPALIDAD DISTRITAL DE JANGAS,PLAZA DE ARMAS S/N  JANGAS - HUARAZ - ANCASH,043792220,ANCASH
PE-CONSUCODE-1865,MUNICIPALIDAD PROVINCIAL DE CONTRALMIRANTE VILLAR,AV. FAUSTINO PIAGGIO - ZORRITOS - TUMBES,072 972843754,TUMBES
PE-CONSUCODE-10380,GOBIERNO REGIONAL DE AMAZONAS - HOSPITAL DE APOYO CHACHAPOYAS,AV. DANIEL ALCIDES CARRION CHACHAPOYAS,,AMAZONAS
PE-CONSUCODE-10453,GOBIERNO REGIONAL DE HUANCAVELICA-AGRICULTURA,AV. AUGUSTO B. LEGUIA 171 HUANCAVELICA,,HUANCAVELICA
PE-CONSUCODE-874,MUNICIPALIDAD PROVINCIAL DE ACOBAMBA,PQ. JORGE CHAVEZ S/N,988808820,HUANCAVELICA
PE-CONSUCODE-235,MUNICIPALIDAD DISTRITAL DE YURACMARCA,PLAZA DE ARMAS NO 2,0,ANCASH
PE-CONSUCODE-846,MUNICIPALIDAD DISTRITAL DE MARCAPATA,PLAZA DE ARMAS SN MARCAPATA,11111111,CUSCO
PE-CONSUCODE-232,MUNICIPALIDAD DISTRITAL DE PAMPAROMAS,JR JUAN MENDES - PLAZA DE ARMAS S/N,043-635163,ANCASH
PE-CONSUCODE-200489,FONDO INTANGIBLE SOLIDARIO DE SALUD,AV. MANUEL SEBASTIAN UGARTE Y NRO. 450 LIMA - LIMA - SAN ISIDRO,,LIMA
PE-CONSUCODE-935,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE SANGAYAICO,AV.SAN FRANCISCO S/N,,HUANCAVELICA
PE-CONSUCODE-237,MUNICIPALIDAD PROVINCIAL DE MARISCAL LUZURIAGA - PISCOBAMBA,PLAZA DE ARMAS S/N,0,ANCASH
PE-CONSUCODE-764,MUNICIPALIDAD PROVINCIAL DE ANTA,OVALO DEL JR. JAQUIJAHUANA S/N,084203716,CUSCO
PE-CONSUCODE-203887,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,PASEO DE LA REPUBLICA,3335555,LIMA
PE-CONSUCODE-821,MUNICIPALIDAD DISTRITAL DE KIMBIRI,JR. JOSE OLAYA Nº 151 - 153 KIMBIRI,,CUSCO
PE-CONSUCODE-1856,MUNICIPALIDAD DISTRITAL DE HUANUARA,ALFONSO UGARTE S/N 2DO PISO,052-411209,TACNA
PE-CONSUCODE-200014,UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,AV. 02 DE MAYO Nº 960,,MADRE DE DIOS
PE-CONSUCODE-204750,MUNICIPALIDAD DISTRITAL  DE KUMPIRUSHIATO,AV. LIBERTADORES S/N MZ A LOTE 1,930300882,CUSCO
PE-CONSUCODE-1956,ESCUELA NACIONAL DE MARINA MERCANTE,AV. PROGRESO Nº 632 CHUCUITO CALLAO,4298210,CALLAO
PE-CONSUCODE-780,MUNICIPALIDAD DISTRITAL DE YANATILE,PLAZA DE ARMAS  S/N,,CUSCO
PE-CONSUCODE-200302,II DIRECCION TERRITORIAL DE POLICIA CHICLAYO,CALLE MANCO CAPAC Nº 205,074-518581,LAMBAYEQUE
PE-CONSUCODE-335,MUNICIPALIDAD DISTRITAL DE POMACOCHA - ANDAHUAYLAS,MANUEL ROMERO BLANCO,,APURIMAC
PE-CONSUCODE-1977,"INSTITUTO NACIONAL DE RADIO, TELEVISION DEL PERU",JR. JOSÉ GALVEZ 1040 LIMA,6190707,LIMA
PE-CONSUCODE-2360,EMPRESA MUNICIPAL DE SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE HUANUCO,JR. DAMASO BERAÚN N° 545-HUANUCO,11111111,HUANUCO
PE-CONSUCODE-201,MUNICIPALIDAD DISTRITAL DE BUENAVISTA ALTA,PLAZA DE ARMAS,619919,ANCASH
PE-CONSUCODE-10375,GOBIERNO REGIONAL DE AMAZONAS - DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES,KM. 01 CARRETERA CHACHAPOYAS A RODRIGUEZ DE MENDOZA,,AMAZONAS
PE-CONSUCODE-1671,MUNICIPALIDAD DISTRITAL DE POTONI,PLAZA DE ARMAS 2DO. PISO,951589019,PUNO
PE-CONSUCODE-570,MUNICIPALIDAD DISTRITAL DE SANTA ANA DE HUAYCAHUACHO,PLAZA PRINCIPAL,,AYACUCHO
PE-CONSUCODE-993,MUNICIPALIDAD DISTRITAL DE MARIANO DAMASO BERAUN - LAS PALMAS,CARRETERA CENTRAL KM 17,991986948,HUANUCO
PE-CONSUCODE-10427,GOBIERNO REGIONAL DE AYACUCHO-TRANSPORTES,JR. MANUEL GONZALES PRADA AYACUCHO,,AYACUCHO
PE-CONSUCODE-1542,MUNICIPALIDAD PROVINCIAL DE SANCHEZ CERRO - OMATE,CALLE GRAU Nº 101,,MOQUEGUA
PE-CONSUCODE-1665,MUNICIPALIDAD DISTRITAL DE ARAPA,HORTENCIA ARANA S/N,,PUNO
PE-CONSUCODE-10166,UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 01 - SAN JUAN DE MIRAFLORES,AV. LOS ANGELES - PAMPLONA BAJA LIMA,,LIMA
PE-CONSUCODE-10384,GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL SANTA,AV.  LOS  ALCATRACES S/N - CHIMBOTE,043312152,ANCASH
PE-CONSUCODE-201506,PROYECTO ESPECIAL DATEM DEL MARAÑON - ALTO AMAZONAS - LORETO - CONDORCANQUI - PEDAMAALC,CALLE UCAYALI NRO 200 A,065356292,LORETO
PE-CONSUCODE-10487,GOBIERNO REGIONAL DE JUNIN- SALUD AIS. UTES. JUNIN,AV. SAENZ PEÑA  650 JUNIN,0643444033,JUNIN
PE-CONSUCODE-200572,GOBIERNO REGIONAL DE CAJAMARCA - UNIDAD DE GESTION EDUCATIVA LOCAL CONTUMAZA,JORGE CHAVEZ 281,076830113,CAJAMARCA
PE-CONSUCODE-10351,GOBIERNO REGIONAL DE AREQUIPA - PROYECTO ESPECIAL MAJES-SIGUAS  AUTODEMA,URB. LA MARINA-E-8,950950141,AREQUIPA
PE-CONSUCODE-2436,EMPRESA PERUANA DE SERVICIO EDITORIALES,AV. ALFONSO UGARTE N° 873,3150400,LIMA
PE-CONSUCODE-1788,MUNICIPALIDAD DISTRITAL DE PARDO MIGUEL - NARANJOS,AV. PARDO MIGUEL Nº608 2DO PISO,942403792,SAN MARTIN
PE-CONSUCODE-403,MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,AV. SIMON BOLIVAR Nº 908 MARIANO MELGAR,0,AREQUIPA
PE-CONSUCODE-200035,PROGRAMA PARA LA GENERACION DE EMPLEO SOCIAL INCLUSIVO ¿TRABAJA PERU¿,AV. SALAVERRY NRO. 655 INT. PS.7 (PISO 7 DE EDIF. DE MINISTERIO DE TRABAJO),200-2940,LIMA
PE-CONSUCODE-159,MUNICIPALIDAD DISTRITAL DE PARIACOTO,JR. MIGUEL A. MORAN Nº 304-306,043796179,ANCASH
PE-CONSUCODE-141,MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI - NIEVA,JR. GONZALO PUERTA S/N,041-838023,AMAZONAS
PE-CONSUCODE-1773,MUNICIPALIDAD DISTRITAL DE PINTO RECODO,JR. PROGRESO S/N,955880475,SAN MARTIN
PE-CONSUCODE-204026,CORTE SUPERIOR DE JUSTICIA DE LIMA ESTE,INGENIEROS,3490712,LIMA
PE-CONSUCODE-1615,MUNICIPALIDAD DISTRITAL DE MORROPON,LIMA Nº808,968882191,PIURA
PE-CONSUCODE-1986,PATRONATO DEL PARQUE DE LAS LEYENDAS - FELIPE BENAVIDES BARREDA,PARQUE DE LAS LEYENDAS NRO. 580 - 582 - 586,6449200,LIMA
PE-CONSUCODE-200173,GOBIERNO REGIONAL DEL CALLAO - UGEL VENTANILLA,Vacio/Nulo,,CALLAO
PE-CONSUCODE-766,MUNICIPALIDAD DISTRITAL DE HUAROCONDO,PLAZA DE ARMAS,,CUSCO
PE-CONSUCODE-513,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA - HUAMANGA,PLAZUELA PRINCIPAL SAN JUAN BAUTISTA,,AYACUCHO
PE-CONSUCODE-10575,GOBIERNO REGIONAL DE PUNO-SALUD AZANGARO,JR. FRANCISCO BOLOGNESI 556 AZANGARO,,PUNO
PE-CONSUCODE-1848,MUNICIPALIDAD DISTRITAL DE TARUCACHI,28 DE JULIO S/N,952090355,TACNA
PE-CONSUCODE-203986,CORTE SUPERIOR DE JUSTICIA DE AYACUCHO,COSTITUCIÓN,066490066,AYACUCHO
PE-CONSUCODE-416,MUNICIPALIDAD DISTRITAL DE SOCABAYA,SAN MARTÍN MANZANA L LOTE 12 P.T DE SOCABAYA,435655 ANEX 204,AREQUIPA
PE-CONSUCODE-200418,MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,AV. PASEO DE LA REPUBLICA Nº 3101,,LIMA
PE-CONSUCODE-574,MUNICIPALIDAD DISTRITAL DE CORONEL CASTAÑEDA,PLAZA DE ARMAS,,AYACUCHO
PE-CONSUCODE-1912,UNIVERSIDAD NACIONAL SAN MARTIN,JR. MAYNAS 179 TARAPOTO,,SAN MARTIN
PE-CONSUCODE-243,MUNICIPALIDAD DISTRITAL DE MUSGA,PLAZA DE ARMAS S/N,,ANCASH
PE-CONSUCODE-1680,MUNICIPALIDAD DISTRITAL DE AYAPATA,PLAZA TUPAC AMARU S/N,994970940,PUNO
PE-CONSUCODE-1933,ZONA REGISTRAL N° X SEDE CUSCO,AV. MANCO INCA NRO 210 CUSCO - CUSCO - WANCHAQ,,CUSCO
PE-CONSUCODE-1681,MUNICIPALIDAD DISTRITAL DE COAZA,CALLE GRAU S/N,951430900,PUNO
